task,label_set,encoder,design,score,weighting,subset,alpha,w3_variant,n_folds,coverage,coverage_sd,width_mean,width_median,width_mean_spotgene,interval_score,miss_above,miss_below,neff_median,neff_frac,clip_rate,clip_rate_test,auc,auc_holdout,no_support,n_infinite,n_spot_gene,n_test_points_infinite,K_median,feasible_level,guaranteed_level,frac_morph_joined,sigma_clip_rate_cal,classifier_converged,frac_infinite,difference_list,_source
IDC,shipped,resnet50,donor,scaled_clip,W2,all,0.1,,4,0.8453086681235589,0.0861943541266346,55.02653834922549,5.5425399714515295,55.02653834922549,57.90115332839715,0.1028076852144666,0.0518836466619745,4010.0,1.0,0.0,0.0,,,11,0,5330400,0,,,,,0.0331453167982339,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,donor,scaled_clip,W3,all,0.1,nominal,4,1.0,0.0,,,,,0.0,0.0,4009.9999999999977,0.9999999999999998,0.0,0.0,,,0,5330400,5330400,106608,1.0,0.5,0.5,,0.0331453167982339,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,donor,scaled_clip,W3,all,0.2,nominal,4,1.0,0.0,,,,,0.0,0.0,4009.9999999999977,0.9999999999999998,0.0,0.0,,,0,5330400,5330400,106608,1.0,0.5,0.5,,0.0331453167982339,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,donor,scaled_clip,W3,all,0.5,feasible_level,4,0.9953338399703856,0.0050647593644568,1987.388861429851,1577.0559464947546,1987.388861429851,1987.4084157382824,0.0030325413489826,0.0016336186806317,4009.9999999999977,0.9999999999999998,0.0,0.0,,,0,0,5330400,0,1.0,0.5,0.5,,0.0331453167982339,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,donor,scaled_clip,none,all,0.1,,4,0.8453086681235589,0.0861943541266346,55.02653834922549,5.5425399714515295,55.02653834922549,57.90115332839715,0.1028076852144666,0.0518836466619745,4010.0,1.0,0.0,0.0,,,0,0,5330400,0,,,,,0.0331453167982339,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,donor,scaled_clip,none,all,0.2,,4,0.7653069220737994,0.1054870439092854,19.82419478120321,3.9303444119217015,19.82419478120321,22.0716518498348,0.1520353326617755,0.082657745264425,4010.0,1.0,0.0,0.0,,,0,0,5330400,0,,,,,0.0331453167982339,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,donor,scaled_clip,none,morph_joined,0.1,,4,0.8446093206431682,0.0846630072844357,54.268244418788406,5.489107075499091,54.268244418788406,57.15411254542264,0.1029864452443796,0.0524042341124522,3940.0,1.0,0.0,0.0,,,0,0,5239950,0,,,,0.9818068239940968,0.0331453167982339,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,donor,scaled_clip,none,morph_joined,0.2,,4,0.7647727554902498,0.1039907773368791,20.09322632354633,3.928243191157036,20.093226323546325,22.3447540179113,0.1521465922463886,0.0830806522633615,3940.0,1.0,0.0,0.0,,,0,0,5239950,0,,,,0.9818068239940968,0.0331453167982339,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,abs,W1,all,0.1,,4,0.8343528962038169,0.0504539370120015,4.666980437687907,4.165539092112877,4.666980437687907,7.628870277214562,0.1035248483512886,0.0621222554448945,117.8412823633368,0.026206883047444,0.0052089402556479,0.9997631777531588,0.9999913038275076,0.9999508166450176,0,0,5330400,0,,,,,,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,abs,W1b,morph_joined,0.1,,4,0.8203426692772248,0.0695227086819869,4.471266306242639,4.037344362258145,4.471266306242639,7.637887332542867,0.1115326927180192,0.068124638004756,176.22792425588742,0.0529995626074995,0.0051125280194495,0.3981913363742118,0.9437741774962732,0.9431303069541094,0,0,5239950,0,,,,0.9810490754023156,,True,0.0,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,abs,W2,all,0.1,,4,0.835898004418032,0.058235931186511,4.633505828508352,4.143108225446087,4.633505828508352,7.584029966292223,0.1008396548694157,0.0632623407125523,3507.5,1.0,0.0,0.0,,,11,0,5330400,0,,,,,,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,abs,W3,all,0.1,nominal,4,1.0,0.0,,,,,0.0,0.0,3507.499999999999,1.0,0.0,0.0,,,0,5330400,5330400,106608,1.0,0.5,0.5,,,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,abs,W3,all,0.2,nominal,4,1.0,0.0,,,,,0.0,0.0,3507.499999999999,1.0,0.0,0.0,,,0,5330400,5330400,106608,1.0,0.5,0.5,,,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,abs,W3,all,0.5,feasible_level,4,0.9875710507660486,0.0042214390727045,9.58213924917995,9.368786031102577,9.58213924917995,9.615910314294563,0.0087369832371237,0.0036919659968277,3507.499999999999,1.0,0.0,0.0,,,0,0,5330400,0,1.0,0.5,0.5,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,abs,none,all,0.1,,4,0.835898004418032,0.058235931186511,4.633505828508352,4.143108225446087,4.633505828508352,7.584029966292223,0.1008396548694157,0.0632623407125523,3507.5,1.0,0.0,0.0,,,0,0,5330400,0,,,,,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,abs,none,all,0.2,,4,0.749946379904109,0.0736730234023789,3.7330065678073634,3.294706417853868,3.733006567807364,6.076558626898724,0.1489606238228946,0.1010929962729964,3507.5,1.0,0.0,0.0,,,0,0,5330400,0,,,,,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,abs,none,morph_joined,0.1,,4,0.8357386825433327,0.057105055768568,4.648209756620857,4.154140451463586,4.648209756620857,7.591818454724944,0.1005706976787982,0.0636906197778689,3430.0,1.0,0.0,0.0,,,0,0,5239950,0,,,,0.9810490754023156,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,abs,none,morph_joined,0.2,,4,0.749990458868928,0.0726264151823356,3.753464066486759,3.304919185050046,3.7534640664867593,6.090462021150271,0.1487285410591008,0.1012810000719711,3430.0,1.0,0.0,0.0,,,0,0,5239950,0,,,,0.9810490754023156,,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,scaled_clip,W1,all,0.1,,4,0.8521732351777526,0.0798402296835423,59.413486762643664,5.851562330847293,59.413486762643664,62.44813876417911,0.0959643778465297,0.0518623869757176,117.8412823633368,0.026206883047444,0.0052089402556479,0.9997631777531588,0.9999913038275076,0.9999508166450176,0,0,5330400,0,,,,,0.0350313635480247,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,scaled_clip,W1b,morph_joined,0.1,,4,0.8447791266424978,0.0882231973841998,79.36713132263654,6.086767888052299,79.36713132263655,82.5500303024318,0.0973569056092139,0.0578639677482883,176.22792425588742,0.0529995626074995,0.0051125280194495,0.3981913363742118,0.9437741774962732,0.9431303069541094,0,0,5239950,0,,,,0.9810490754023156,0.0350313635480247,True,0.0,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,scaled_clip,W2,all,0.1,,4,0.8385418338608625,0.1015846864654018,66.80525272653206,5.4955393273576965,66.80525272653206,70.09579621666585,0.1062685181148208,0.0551896480243166,3507.5,1.0,0.0,0.0,,,11,0,5330400,0,,,,,0.0350313635480247,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,scaled_clip,W3,all,0.1,nominal,4,1.0,0.0,,,,,0.0,0.0,3507.499999999999,1.0,0.0,0.0,,,0,5330400,5330400,106608,1.0,0.5,0.5,,0.0350313635480247,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,scaled_clip,W3,all,0.2,nominal,4,1.0,0.0,,,,,0.0,0.0,3507.499999999999,1.0,0.0,0.0,,,0,5330400,5330400,106608,1.0,0.5,0.5,,0.0350313635480247,True,1.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,scaled_clip,W3,all,0.5,feasible_level,4,0.9945217601953872,0.0059609817599499,1968.228677090782,1531.3139444511414,1968.228677090782,1968.254582792102,0.0039402242322441,0.0015380155723685,3507.499999999999,1.0,0.0,0.0,,,0,0,5330400,0,1.0,0.5,0.5,,0.0350313635480247,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,scaled_clip,none,all,0.1,,4,0.8385418338608625,0.1015846864654018,66.80525272653206,5.4955393273576965,66.80525272653206,70.09579621666585,0.1062685181148208,0.0551896480243166,3507.5,1.0,0.0,0.0,,,0,0,5330400,0,,,,,0.0350313635480247,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,scaled_clip,none,all,0.2,,4,0.7571294156813343,0.1173734005080075,26.17060932734042,3.828262080771893,26.17060932734042,28.653041823467944,0.1551366676722774,0.0877339166463881,3507.5,1.0,0.0,0.0,,,0,0,5330400,0,,,,,0.0350313635480247,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,scaled_clip,none,morph_joined,0.1,,4,0.8376892841099725,0.1011352768274726,67.51731315356679,5.444247826275155,67.51731315356677,70.80666744573512,0.1066755218122461,0.0556351940777815,3430.0,1.0,0.0,0.0,,,0,0,5239950,0,,,,0.9810490754023156,0.0350313635480247,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,patient,scaled_clip,none,morph_joined,0.2,,4,0.7564640072850667,0.1166253709521724,27.264282371555115,3.8310344284696263,27.264282371555115,29.751468233662617,0.1554224917982139,0.0881135009167192,3430.0,1.0,0.0,0.0,,,0,0,5239950,0,,,,0.9810490754023156,0.0350313635480247,True,0.0,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,random,abs,W1,all,0.1,,4,0.8721882969298568,0.0023508075204578,2.548021320550649,2.562942063094352,2.548007044976746,3.747518496793262,0.0706238425728435,0.0571878604972997,5410.923937882046,0.90273492085396,0.0050654331646983,0.0141478411045377,0.5893510764303765,0.4997430005042073,0,0,8884000,0,,,,,,True,0.0,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,random,abs,W1b,morph_joined,0.1,,4,0.8718254923851475,0.0025559815342649,2.552022517869566,2.556104671012214,2.552027190221596,3.753304057640699,0.070864637282393,0.0573098703324593,5817.763328357021,0.9975485591655838,0.0051033068348251,0.0063057865526031,0.5123149448373471,0.4994179544188069,0,0,8731750,0,,,,0.9829809595533666,,True,0.0,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,random,abs,W2,all,0.1,,4,0.8722285877360434,0.0024944699132673,2.547849396439784,2.5637141433595287,2.5478681464715613,3.74750728633395,0.0706141651333152,0.0571572471306413,5926.5173971630375,0.999551136403312,0.0,0.0,,,0,0,8884000,0,,,,,,True,0.0,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,random,abs,W3,all,0.0001536570374923,feasible_level,1,0.9997589357171692,6.611454649991349e-05,8.305745228618752,8.264897733712115,8.305745228618752,9.523961722503444,8.736945789580187e-05,0.0001536948249348,6507.0,1.0,0.0,0.0,,,0,0,751250,0,6507.0,0.9998463429625076,0.9998463429625076,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,random,abs,W3,all,0.0001585539876327,feasible_level,1,0.9996333599542474,6.775485382898011e-05,8.061981289552321,8.102128496157162,8.061981289552321,9.562772624449938,0.0001380757193533,0.0002285643263993,6306.0,1.0,0.0,0.0,,,0,0,1002500,0,6306.0,0.9998414460123672,0.9998414460123672,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,random,abs,W3,all,0.0001799532121648,feasible_level,1,0.9997283910888954,6.772102051883076e-05,8.159418550426158,8.026340184229692,8.159418550426158,9.391161913895235,9.839651898444976e-05,0.00017321239212,5556.0,1.0,0.0,0.0,,,0,0,1940000,0,5556.0,0.9998200467878352,0.9998200467878352,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__resnet50__main.csv
IDC,shipped,resnet50,random,abs,W3,all,0.0003382949932341,feasible_level,1,0.9995143501654904,0.0001004667037134,7.835087912475491,7.66274044815822,7.835087912475491,8.810814776283623,0.0002051723170021,0.0002804775175074,2955.0,1.0,0.0,0.0,,,0,0,5190250,0,2955.0,0.999661705006766,0.999661705006766,,,True,0.0,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,a3_by_task__resnet50__main.csv
